"Site","Location","USDA_Species_Code","Sample_Barcode","Rep","Machine","Date","Area","Tair","Tleaf","deltaT","RH_R","RH_S","VpdA","VpdL","PARi","PARo","Press","Ci_Ca","CO2R","CO2S","Photo","Cond","Ci"
"Barrow","wendyhouselake","ARFU2","1992","1","Andy","20160714",2.22,14.42847824,14.81400776,-0.075684193,51.03177261,56.76543045,0.733792815,0.754690761,373.9598694,82.31273651,101.5250473,0.848156361,395.4151001,390.7286072,6.813348791,0.205950118,331.3989537
"Barrow","wendyhouselake","ARFU2","1992","1","Andy","20160714",2.22,14.6554203,14.86532211,-0.216354708,50.15495682,55.77603531,0.751585636,0.763025061,249.8948212,86.05232239,101.5240631,0.895175024,394.164032,390.9787598,4.448190224,0.20251027,349.9944207
"Barrow","wendyhouselake","ARFU2","1992","1","Andy","20160714",2.22,14.73348904,14.91868687,-0.278036819,49.79227829,55.37404633,0.760788735,0.770915905,198.9632416,103.3111725,101.5239868,0.90623301,393.2676086,390.4570007,3.859266428,0.199935027,353.8450229
"Barrow","wendyhouselake","ARFU2","1992","1","Andy","20160714",2.22,14.7851181,14.98640728,-0.330509861,49.70673752,55.13999557,0.768152644,0.779199495,149.2199402,105.4279099,101.5228348,0.952287125,391.6907959,390.3096619,1.617690158,0.192899018,371.6868659
"Barrow","wendyhouselake","ARFU2","1992","1","Andy","20160714",2.22,14.81575298,15.03437138,-0.384227452,49.71399307,55.03487015,0.772396763,0.784424305,100.6211853,105.7706604,101.5223999,0.966808905,391.5194397,390.582428,0.927135855,0.18781874,377.6185696
"Barrow","wendyhouselake","ARFU2","1992","1","Andy","20160714",2.22,14.84056187,15.07577229,-0.416818552,49.61087799,54.9189949,0.776504794,0.789472461,75.71914673,107.169899,101.5209503,0.993531491,390.3279724,390.1468811,-0.264511565,0.186408177,387.6232126
"Barrow","wendyhouselake","ARFU2","1992","1","Andy","20160714",2.22,14.86773205,15.12748909,-0.437870735,49.62503052,54.76937866,0.781752947,0.79611088,49.44607925,109.3646164,101.5222397,1.012049534,390.0036926,390.3285522,-1.047196001,0.179216221,395.0318295
"Barrow","wendyhouselake","ARFU2","1992","1","Andy","20160714",2.22,14.86035633,15.18983173,-0.464089837,49.79998398,54.77728653,0.785089868,0.803347753,20.76446724,101.4851761,101.5197067,1.032089947,389.8122559,390.6418762,-1.826105259,0.171415592,403.1775532
"Barrow","wendyhouselake","ARFU2","1992","1","Andy","20160714",2.22,14.80040264,15.20066833,-0.483415499,50.13577271,55.00854111,0.782058651,0.804230815,1.051669478,110.5672302,101.5209732,1.065823272,388.7225037,390.3789063,-3.117321006,0.166818055,416.074923
"Barrow","wendyhouselakes","ARFU2","1982","1","Mariano","20160714",2.16,12.48721695,15.29863739,1.711004369,48.04743958,55.28125381,0.789679134,0.941058548,1999.326172,77.39025879,101.507225,0.577295176,401.4702759,389.8645325,18.12280453,0.18741276,225.0669138
"Barrow","wendyhouselakes","ARFU2","1982","1","Mariano","20160714",2.16,12.20401859,14.79527664,1.154015422,49.2709198,55.95494843,0.754656805,0.890665957,1499.848022,80.040802,101.5079269,0.596824814,400.6202393,390.0126648,16.56535601,0.179293452,232.7692361
"Barrow","wendyhouselakes","ARFU2","1982","1","Mariano","20160714",2.16,13.60902214,14.78735161,0.948005877,44.5787468,50.69416428,0.832148197,0.895213003,1249.045044,86.18717194,101.5041504,0.606784999,400.2906189,389.9675903,16.10453592,0.178920152,236.6264839
"Barrow","wendyhouselakes","ARFU2","1982","1","Mariano","20160714",2.16,14.09995842,14.82779312,0.674741879,43.04172134,48.91405487,0.863381678,0.902674701,1000.520203,84.82244873,101.5018539,0.633416343,399.5030823,390.0401001,14.71855211,0.175792144,247.057774
"Barrow","wendyhouselakes","ARFU2","1982","1","Mariano","20160714",2.16,14.45202065,14.85718632,0.392056017,41.83176422,47.4793129,0.889367889,0.911377928,749.5723877,85.2502594,101.503891,0.663733188,398.379303,389.9237671,13.10345752,0.171203723,258.8053451
"Barrow","wendyhouselakes","ARFU2","1982","1","Mariano","20160714",2.16,14.86891556,14.88411427,0.120602616,40.41283417,45.77508163,0.921021971,0.921853454,499.348938,87.08063507,101.5039749,0.696601429,397.1290894,389.7763977,11.32823246,0.164790217,271.5187956
"Barrow","wendyhouselakes","ARFU2","1982","1","Mariano","20160714",2.16,15.00734138,14.83884525,-0.008490261,39.86713791,45.04854584,0.931607779,0.922389431,375.2333069,83.81624603,101.5003204,0.743350503,396.5014343,390.4317322,9.265074174,0.160407849,290.2276245
"Barrow","wendyhouselakes","ARFU2","1982","1","Mariano","20160714",2.16,15.1827364,14.82778835,-0.129952172,39.26756668,44.18338394,0.946871552,0.927413327,251.180069,88.29083252,101.5001144,0.795648381,394.805481,390.1971741,6.923598751,0.152834981,310.4597499
"Barrow","wendyhouselakes","ARFU2","1982","1","Mariano","20160714",2.16,15.32040405,14.90139389,-0.188152264,38.83562088,43.69377899,0.960303406,0.937216511,199.8312836,82.87844086,101.5006409,0.838269928,394.019165,390.4188843,5.293630687,0.150712634,327.2764102
"Barrow","wendyhouselakes","ARFU2","1982","1","Mariano","20160714",2.16,15.37942505,14.90770531,-0.235441915,38.49189377,43.21373749,0.969448499,0.943428683,149.7848511,82.29463959,101.4968491,0.83837863,393.7539673,390.2686768,5.120095395,0.145898405,327.1929187
"Barrow","wendyhouselakes","ARFU2","1982","1","Mariano","20160714",2.16,15.38913441,14.83895969,-0.274798104,38.26578903,42.8166008,0.972669366,0.942406153,100.587738,83.47550201,101.4944687,0.921699062,392.359375,390.7275696,2.139484464,0.14072282,360.1332342
"Barrow","wendyhouselakes","ARFU2","1982","1","Mariano","20160714",2.16,15.48072243,14.86050224,-0.284748781,37.93468857,42.2936821,0.983753442,0.949561752,75.23857117,94.65597534,101.4942398,0.912462341,392.1097717,390.367218,2.337426335,0.134373631,356.1953858
"Barrow","wendyhouselakes","ARFU2","1982","1","Mariano","20160714",2.16,15.5117979,14.89525414,-0.299762376,37.85869217,42.03859711,0.990440031,0.95638594,50.230793,89.05043793,101.4927216,0.951149674,391.4516907,390.5238037,1.037843975,0.128011083,371.4465887
"Barrow","wendyhouselakes","ARFU2","1982","1","Mariano","20160714",2.16,15.53798103,14.93330574,-0.314160383,37.71472168,41.64682388,0.999713797,0.966248964,20.68448257,80.90998077,101.4905853,0.997953081,390.2399292,390.2037048,-0.377951237,0.119159696,389.4049894
"Barrow","wendyhouselakes","ARFU2","1981","1","Mariano","20160714",2.91,12.39423084,15.23151875,2.027190045,53.13625717,59.90369797,0.719532635,0.871668752,2000.784424,18.00435066,101.438736,0.586138287,401.360199,389.9654236,13.26684516,0.138943912,228.5736655
"Barrow","wendyhouselakes","ARFU2","1981","1","Mariano","20160714",2.91,12.83152008,14.80870152,1.436247724,51.61605453,58.0141716,0.723189976,0.827950001,1500.387451,17.59699059,101.4334641,0.638664066,400.3261719,390.1315613,11.83402414,0.142473757,249.1630092
"Barrow","wendyhouselakes","ARFU2","1981","1","Mariano","20160714",2.91,13.32288074,14.80479813,1.136214625,49.97067261,56.20951843,0.748035043,0.827086942,1249.700562,17.88988686,101.4350586,0.658381765,399.629303,389.9190979,11.24723618,0.143642236,256.7156238
"Barrow","wendyhouselakes","ARFU2","1981","1","Mariano","20160714",2.91,13.8495512,14.81471252,0.844204859,48.29693985,54.31637955,0.776259189,0.828151527,1000.810425,17.46893883,101.4357986,0.678688754,399.1053772,389.9962769,10.52454581,0.143234131,264.6860872
"Barrow","wendyhouselakes","ARFU2","1981","1","Mariano","20160714",2.91,14.27485085,14.80382347,0.55337914,47.06888962,52.77537918,0.799404047,0.82800279,750.1330566,17.45985794,101.4346924,0.681848382,398.7234497,389.9346313,10.14912523,0.139473103,265.8762975
"Barrow","wendyhouselakes","ARFU2","1981","1","Mariano","20160714",2.91,14.68486404,14.82127857,0.25317307,45.94687653,51.43545914,0.82180707,0.829230708,499.5135193,17.41394424,101.4337234,0.743269338,397.113678,390.1167603,7.996609446,0.137486411,289.961826
"Barrow","wendyhouselakes","ARFU2","1981","1","Mariano","20160714",2.91,14.92216778,14.9294548,0.106652002,45.44176102,50.70247269,0.839848038,0.840247761,374.8877563,17.52267838,101.431221,0.76379847,396.0845337,389.9056702,7.022564171,0.131866507,297.8093544
"Barrow","wendyhouselakes","ARFU2","1981","1","Mariano","20160714",2.91,15.00919151,14.98992729,-0.043000423,45.48514175,50.5063591,0.846462059,0.845401315,250.8338165,17.11240578,101.4285507,0.776817829,395.5575562,389.9877625,6.306718316,0.125632963,302.949447
"Barrow","wendyhouselakes","ARFU2","1981","1","Mariano","20160714",2.91,14.96269894,14.935853,-0.097577669,45.75719452,50.61109161,0.841727414,0.840253557,199.7574615,17.29748344,101.4306717,0.825614365,394.428772,390.2068787,4.697665864,0.121719247,322.1604043
"Barrow","wendyhouselakes","ARFU2","1981","1","Mariano","20160714",2.91,15.10614491,14.97044182,-0.146513181,45.45754242,50.14468384,0.851553665,0.844077393,149.6278687,17.04663658,101.428688,0.851303329,393.885498,390.3916016,3.830152812,0.117974696,332.3416699
"Barrow","wendyhouselakes","ARFU2","1981","1","Mariano","20160714",2.91,15.13067913,14.96489429,-0.199525873,45.41571045,49.95215225,0.854560403,0.84542582,100.3669357,16.9913826,101.4302673,0.896400879,392.6762695,390.3210449,2.470516093,0.1140772,349.8841276
"Barrow","wendyhouselakes","ARFU2","1981","1","Mariano","20160714",2.91,15.1405468,14.95976448,-0.22314343,45.38969421,49.80103302,0.856884666,0.846924513,74.99547577,17.27946472,101.4286499,0.907075895,392.3192139,390.2677612,2.114637009,0.110720538,354.0024788
"Barrow","wendyhouselakes","ARFU2","1981","1","Mariano","20160714",2.91,15.13514137,14.92675114,-0.236791638,45.42436218,49.60856628,0.85838513,0.846920866,50.08909225,17.19984818,101.4312134,0.942327144,391.4187317,390.2118835,1.115904946,0.104835725,367.7072499
"Barrow","wendyhouselakes","ARFU2","1981","1","Mariano","20160714",2.91,15.13422489,14.90403175,-0.249219762,45.45082855,49.30522156,0.862368321,0.849716965,20.58238411,17.42605782,101.4297409,0.997240178,390.2853699,390.2323608,-0.246918761,0.095998914,389.155389
"Barrow","wendyhouselakes","ARFU2","1981","1","Mariano","20160714",2.91,15.13421345,14.89162445,-0.259877664,45.42906189,49.0753479,0.865652452,0.85232684,0.153781906,17.42272186,101.4280624,1.016339257,390.0162659,390.3122559,-0.65056276,0.09045983,396.6896682
"Barrow","154pond","CAAQ","2038","1","Flash","20160716",1.44,14.18962002,15.0862484,2.098105363,80.41200256,82.03002167,0.339627225,0.388630044,2000.891235,33.8694725,101.3405762,0.720757119,394.4654541,389.8370361,11.00342557,0.169827445,280.977819
"Barrow","154pond","CAAQ","2038","1","Flash","20160716",1.44,14.32512474,14.84696865,1.546553503,79.63916779,81.13887787,0.33689695,0.365182237,1500.540161,33.75254059,101.3418274,0.738125683,394.6235046,390.2995911,10.27879454,0.168979624,288.0901523
"Barrow","154pond","CAAQ","2038","1","Flash","20160716",1.44,14.65846539,14.80634499,1.283562161,77.72510529,79.15158081,0.357032164,0.365071615,1250.422607,34.16772842,101.3429489,0.75452858,394.0552063,390.1172791,9.347819787,0.164131657,294.3546365
"Barrow","154pond","CAAQ","2038","1","Flash","20160716",1.44,15.06930828,14.80857468,1.010148335,75.44581604,76.89592743,0.382800456,0.368541643,1000.878967,36.37760544,101.3440094,0.806304407,393.4700317,390.2553101,7.578872271,0.169894201,314.6645763
"Barrow","154pond","CAAQ","2038","1","Flash","20160716",1.44,15.42227459,14.80701637,0.761575999,73.53782654,74.80745697,0.408592557,0.374779244,751.2155151,38.10593033,101.3392258,0.79102009,393.0516052,390.0006714,7.20565352,0.149002167,308.4983661
"Barrow","154pond","CAAQ","2038","1","Flash","20160716",1.44,15.81392956,14.86537647,0.494817941,71.50668335,72.71096039,0.438081098,0.385530531,500.8528748,40.10670471,101.3360901,0.821158894,392.4233704,389.9555054,5.794037001,0.140641073,320.2154313
"Barrow","154pond","CAAQ","2038","1","Flash","20160716",1.44,15.86277103,14.85454845,0.366114133,71.22113037,72.30905914,0.443384796,0.387515401,374.9394836,40.58190155,101.334671,0.859680171,391.8283081,390.0827332,4.057187305,0.126431368,335.3463907
"Barrow","154pond","CAAQ","2038","1","Flash","20160716",1.44,15.98284626,14.84528446,0.238408055,70.57711792,71.59162903,0.452624313,0.389505031,251.0381622,41.63296127,101.333046,0.883895222,391.5026245,390.1523743,3.10746898,0.118005755,344.8538196
"Barrow","154pond","CAAQ","2038","1","Flash","20160716",1.44,16.14090157,14.91375065,0.180716072,69.77120972,70.81243134,0.466550466,0.398109506,201.123703,42.29179382,101.3324814,0.904349271,391.2788391,390.1504517,2.561713803,0.119736667,352.8322764
"Barrow","154pond","CAAQ","2038","1","Flash","20160716",1.44,16.17683029,14.93392563,0.13714078,69.42764282,70.35620117,0.475164191,0.40575012,149.7291107,42.43207169,101.3282547,0.918136621,390.8937683,390.0473633,1.895145395,0.104671352,358.1167681
"Barrow","154pond","CAAQ","2038","1","Flash","20160716",1.44,16.18233109,14.90537167,0.095521713,69.21961975,70.03675842,0.479295945,0.408060426,98.74573517,43.41677856,101.3217926,0.944314556,390.6507263,390.1468201,1.081996816,0.091378539,368.421321
"Barrow","154pond","CAAQ","2038","1","Flash","20160716",1.44,16.18758965,14.89808941,0.068369952,69.09591675,69.90995026,0.481089204,0.409170864,74.71681976,43.0834465,101.3182449,0.993221175,390.277771,390.2167969,0.005666445,0.090802432,387.5715855
"Barrow","154pond","CAAQ","2038","1","Flash","20160716",1.44,16.19200516,14.89161015,0.036958419,69.03001404,69.85248566,0.481669787,0.409159137,48.63448715,42.84853745,101.3160477,1.00637235,390.0942688,390.1521912,-0.284881254,0.091793496,392.6383773
"Barrow","154pond","CAAQ","2038","1","Flash","20160716",1.44,16.19571877,14.89083862,0.009080467,68.89626312,69.67293549,0.484848636,0.412086432,19.21668243,42.2455101,101.3105011,1.065895787,389.5918274,390.1534729,-1.501413237,0.08597905,415.8629429
"Barrow","154pond","CAAQ","2038","1","Flash","20160716",1.44,16.49078941,14.9202137,-0.00884883,67.20726776,68.07653809,0.508990568,0.42093614,0.237387136,39.26966476,101.30233,1.102741571,389.0153198,389.9929199,-2.531763061,0.096193344,430.0614052
"Barrow","154boardwalkleft","PEFR5","2033","1","Flash","20160716",6,11.72933483,16.11657715,1.501539658,60.47759247,67.88082886,0.657686657,0.899735029,1250.255859,8.019627571,101.1945114,0.475075864,404.4325562,389.7883911,9.509322072,0.077670167,185.1790568
"Barrow","154boardwalkleft","PEFR5","2033","1","Flash","20160716",6,11.61005402,15.49684429,1.122786274,61.37560272,68.11267853,0.62398758,0.832475311,1001.236877,7.435294151,101.184288,0.491643843,403.139679,389.321228,8.984293174,0.075768721,191.4073847
"Barrow","154boardwalkleft","PEFR5","2033","1","Flash","20160716",6,11.48147297,14.92650127,0.725756616,61.81053543,67.99762726,0.598363583,0.778366866,750.1118774,7.887506485,101.189888,0.486824209,403.4078369,389.809082,8.859626732,0.073766284,189.768498
"Barrow","154boardwalkleft","PEFR5","2033","1","Flash","20160716",6,12.79767132,14.86237144,0.408426243,56.66419983,62.39658356,0.661113979,0.770710216,500.0688782,7.874943733,101.190918,0.557757505,402.2307739,390.2581787,7.771697244,0.075315868,217.6694282
"Barrow","154boardwalkleft","PEFR5","2033","1","Flash","20160716",6,13.04329967,14.82095814,0.209913043,55.75151062,61.24705505,0.674002283,0.768522033,374.5421448,8.080434799,101.1955414,0.59524287,400.4945679,389.8024292,6.922609533,0.073536058,232.0271167
"Barrow","154boardwalkleft","PEFR5","2033","1","Flash","20160716",6,13.60862541,14.93908215,0.023629703,53.85636139,59.18885422,0.707293389,0.778961991,250.4365997,8.326002121,101.1910248,0.642629681,399.1207275,389.7451172,6.042538246,0.073028058,250.4617802
"Barrow","154boardwalkleft","PEFR5","2033","1","Flash","20160716",6,13.65176392,14.93714046,-0.061235768,53.82405472,59.03015518,0.709359379,0.77863604,200.172348,7.763669014,101.1868896,0.669388722,398.9208679,390.4116211,5.467635113,0.071480378,261.3371361
"Barrow","154boardwalkleft","PEFR5","2033","1","Flash","20160716",6,13.73190403,15.0248785,-0.15659988,53.78821945,58.92255783,0.715123249,0.785149533,149.7668762,8.483879089,101.1980515,0.731591924,396.736145,389.9525757,4.317674865,0.070240516,285.2861552
"Barrow","154boardwalkleft","PEFR5","2033","1","Flash","20160716",6,13.76417637,15.03993607,-0.247985543,53.81998062,58.86574936,0.71658821,0.78575795,98.86780548,6.835997581,101.1915131,0.822981445,394.2967529,389.8951416,2.731152948,0.069096513,320.8764671
"Barrow","154boardwalkleft","PEFR5","2033","1","Flash","20160716",6,13.7521553,14.97773361,-0.282242024,53.8449173,58.76369476,0.714977966,0.781239889,74.01290894,6.655287266,101.1925049,0.889584726,392.72052,390.0300293,1.594393051,0.067667239,346.9647568
"Barrow","154boardwalkleft","PEFR5","2033","1","Flash","20160716",6,13.74876976,14.9264307,-0.308673243,53.76171112,58.43656921,0.717441762,0.78097093,50.06627655,7.123972893,101.193512,0.958616961,390.8044434,389.8465576,0.447924903,0.06424221,373.7135224
"Barrow","154boardwalkleft","PEFR5","2033","1","Flash","20160716",6,13.84454632,14.87742233,-0.336936499,53.39983368,57.84467316,0.723566984,0.779244704,20.2712059,8.533397675,101.1958313,1.094768929,388.3974915,390.5040894,-1.589988351,0.06155245,427.5117436
"Barrow","154boardwalkleft","PEFR5","2033","1","Flash","20160716",6,13.9874239,14.862257,-0.353178439,53.07831192,57.46215439,0.727934393,0.775157495,1.14076674,8.681967735,101.2011719,1.20626773,386.2135925,390.8054504,-3.248308707,0.061594004,471.4160037
"Barrow","154boardwalkleft","PEFR5","2036","1","Flash","20160716",6,10.82053375,15.31400204,2.634356227,53.36272812,67.79611206,0.627128658,0.863652758,2000.681396,13.92152405,101.1350861,0.550733841,413.9699097,389.9129944,15.57194701,0.152378241,214.7382811
"Barrow","154boardwalkleft","PEFR5","2036","1","Flash","20160716",6,11.99252796,14.87549496,1.897449971,48.75987244,61.52184296,0.680749283,0.83213938,1499.934937,14.17939949,101.1306763,0.548587396,413.8657227,389.8982239,15.53377243,0.151074395,213.8932514
"Barrow","154boardwalkleft","PEFR5","2036","1","Flash","20160716",6,12.80875492,14.92343521,1.505443103,45.76965332,57.97063446,0.729864163,0.84242444,1250.697876,14.06182861,101.1255417,0.55894076,412.8260193,389.5155334,15.09131566,0.150489592,217.7161084
"Barrow","154boardwalkleft","PEFR5","2036","1","Flash","20160716",6,13.72971058,14.97045612,1.128130718,42.64844894,54.14615631,0.787541375,0.854581301,999.2299805,14.52510929,101.1335754,0.582023194,411.5540771,389.7503052,14.08378731,0.148327371,226.8437176
"Barrow","154boardwalkleft","PEFR5","2036","1","Flash","20160716",6,14.25523663,14.92126179,0.728700684,40.894104,51.87680435,0.82041046,0.856589266,750.7665405,15.05348396,101.1247406,0.593731573,410.5383606,389.6489868,13.48112571,0.14616958,231.3469058
