"USDA_Species_Code","Sample_ID","Machine_name","Sample_Date","Area","Tair","Tleaf","deltaT","RH_R","RH_S","VpdA","VpdL","PARi","PARo","Press","Ci_Ca","CO2R","CO2S","Photo","Cond","Ci"
"ERAN6","1961","Mariano","20160713",1.5,29.81523895,24.80867958,-0.107590606,28.90341949,30.96313095,2.340030796,1.838355778,99.67707825,208.1788025,101.5413208,0.889080946,391.3026123,390.0144653,2.214459838,0.111575352,346.7544297
"ERAN6","1961","Mariano","20160713",1.5,29.89373779,24.86831856,-0.114974268,28.73571205,30.72242546,2.359097717,1.853854596,74.60144806,208.0859528,101.541214,0.947523737,390.6853333,390.0997009,0.601881018,0.107120868,369.6287265
"ERAN6","1961","Mariano","20160713",1.5,29.883255,24.82599831,-0.114815162,28.76080704,30.66633415,2.356599752,1.849053109,50.07740402,208.1520386,101.5390472,0.961160482,390.5989075,390.182312,0.239337627,0.102844759,375.027819
"ERAN6","1961","Mariano","20160713",1.5,29.91681099,24.85580254,-0.127633314,28.70224762,30.53780937,2.366330934,1.857600521,20.85129356,208.2350769,101.5402069,1.023559857,390.1617432,390.4046326,-1.272444902,0.098721833,399.6025098
"ERAN6","1961","Mariano","20160713",1.5,29.90052414,24.85575867,-0.132725213,28.7205143,30.49474907,2.367616237,1.860627949,0.622955024,208.1414185,101.5382462,1.06908856,389.6166992,390.3031616,-2.281641622,0.095102462,417.2686451
"CAAQ","1963","Derek","20160714",0.99,14.62514114,14.98515892,1.841872853,59.57793808,61.848629,0.656837422,0.676549713,1999.993774,15.94766235,101.6513977,0.651823714,395.1018982,390.3034058,16.43174945,0.205448624,254.4090154
"CAAQ","1963","Derek","20160714",0.99,14.70063114,14.82293224,1.294515847,59.29046249,61.51224136,0.652719031,0.659376573,1500.010376,15.81136799,101.6498566,0.645150369,394.9848938,390.0543213,16.90636299,0.207346212,251.6436894
"CAAQ","1963","Derek","20160714",0.99,14.8349514,14.80193043,1.023740135,58.81967545,60.99726868,0.658623973,0.656824638,1249.272339,15.65502167,101.6515579,0.661182754,394.720459,390.0483704,15.9987051,0.205720493,257.8932559
"CAAQ","1963","Derek","20160714",0.99,15.25989246,14.81031799,0.771880448,57.27843094,59.37762833,0.681947367,0.657293046,999.0171509,16.19666862,101.6521988,0.663008874,394.4474792,389.8495483,15.74153231,0.203581734,258.47371
"CAAQ","1963","Derek","20160714",0.99,15.43883038,14.8037529,0.510989551,56.59893036,58.62923813,0.692720227,0.657814324,751.402771,16.15810585,101.650383,0.7170747,393.7816162,390.0068665,12.84499089,0.198845727,279.6640568
"CAAQ","1963","Derek","20160714",0.99,15.62009907,14.81140423,0.250109897,55.9647522,57.89471436,0.70424409,0.65966676,498.9426575,16.15068054,101.6490021,0.755916414,393.08255,389.9606323,10.55807118,0.190388373,294.7776428
"CAAQ","1963","Derek","20160714",0.99,15.76191998,14.83973598,0.120534282,55.47638702,57.36790466,0.713817079,0.662820432,374.7287598,16.17723274,101.6467133,0.794855447,392.8291016,390.2446899,8.665182992,0.187313052,310.1881176
"CAAQ","1963","Derek","20160714",0.99,15.8737545,14.8638649,-0.013213008,55.09143829,56.95360565,0.721546905,0.665554344,249.2882233,16.20264244,101.6486435,0.840268004,392.4989319,390.5105896,6.561667025,0.184844389,328.1335536
"CAAQ","1963","Derek","20160714",0.99,15.92013931,14.90554714,-0.062229248,54.97941971,56.79575729,0.726310419,0.669920758,198.9883118,16.2846508,101.6481705,0.873913759,391.6693115,390.1455078,4.9304101,0.179434914,340.9535272
"CAAQ","1963","Derek","20160714",0.99,15.93964767,14.9148283,-0.104751271,54.95561218,56.70550537,0.728288427,0.671292224,149.935318,16.6631813,101.647995,0.886917695,391.597168,390.2813416,4.212595876,0.172542034,346.1474277
"CAAQ","1963","Derek","20160714",0.99,15.97297573,14.96757793,-0.163832652,54.91970444,56.66384506,0.731712976,0.67564557,99.19229889,16.48480606,101.6469727,0.928336409,391.0915833,390.2640991,2.488089805,0.171193303,362.2963722
"CAAQ","1963","Derek","20160714",0.99,16.20381927,14.85554981,-0.164538528,54.24438858,55.95922852,0.736150132,0.661071897,75.63881683,16.97714233,101.6463699,0.942816623,390.8398132,390.1665955,1.943982511,0.174698122,367.8555519
"CAAQ","1963","Derek","20160714",0.99,16.12145615,14.83854294,-0.17476617,54.59993362,56.20485306,0.731422392,0.660118259,49.79959869,16.96773338,101.6477509,0.968526947,390.361969,390.0167542,0.81537285,0.162495071,377.7417361
"CAAQ","1963","Derek","20160714",0.99,16.22061729,14.87445736,-0.203139211,54.33564377,55.93113708,0.737588681,0.662550099,20.94158363,16.94787979,101.6461105,1.002862768,390.1392822,390.1705933,-0.51503571,0.161930003,391.2875612
"CAAQ","1963","Derek","20160714",0.99,15.69223022,14.98091793,-0.227399615,56.32725525,57.74352264,0.71569448,0.676162293,0.45180437,16.89904213,101.6482391,1.030188604,389.7561951,390.0335693,-1.326737202,0.13547351,401.8081385
"CAAQ","1964","Andy","20160714",0.96,14.0389452,15.08904457,1.683629612,69.74236298,72.58364105,0.496542051,0.553817415,1999.920776,20.12125778,101.6137009,0.713051541,395.5503845,389.7240906,20.60663342,0.319123106,277.8933634
"CAAQ","1964","Andy","20160714",0.96,14.08280849,14.9484396,1.158951242,69.78406525,72.44139862,0.490319833,0.537281219,1499.901733,23.12292862,101.6118317,0.733040828,395.3977051,390.1532593,18.52536949,0.307937385,285.9982681
"CAAQ","1964","Andy","20160714",0.96,14.4448204,14.9361372,0.924140321,68.68261719,71.15208435,0.502734755,0.529511848,1249.41748,28.1123867,101.6148911,0.75506611,394.6544495,390.0127869,16.35774384,0.296668222,294.4854378
"CAAQ","1964","Andy","20160714",0.96,14.37210464,14.90431118,0.673505729,69.37515259,71.66619873,0.494147534,0.523084165,1001.173706,25.50001907,101.6162796,0.744929444,394.6020203,390.0852966,15.94617223,0.27626212,290.5860231
"CAAQ","1964","Andy","20160714",0.96,14.56508923,14.82400608,0.414921119,68.84244537,71.06195831,0.495508969,0.50957691,749.9014893,25.3322773,101.6168823,0.78853323,393.6502686,389.8815918,13.22675207,0.278294125,307.4345909
"CAAQ","1964","Andy","20160714",0.96,14.91777325,14.80223942,0.120033411,67.51650238,69.87512207,0.506503712,0.500200726,499.6974182,26.35458565,101.6175766,0.83245225,393.2654419,389.9552612,11.50642905,0.310010964,324.6191345
"CAAQ","1964","Andy","20160714",0.96,15.27022457,14.91677094,0.007273542,66.41814423,68.66080475,0.526062639,0.506588963,374.5947876,27.10189438,101.6204834,0.853716927,392.8886719,390.1128845,9.572908999,0.297011844,333.0459731
"CAAQ","1964","Andy","20160714",0.96,15.33616924,14.86350918,-0.091368551,66.28424835,68.34525299,0.527209277,0.501202331,250.3668518,25.0618,101.6195526,0.915726127,391.8909302,390.3989563,4.932003434,0.275993488,357.4985244
"CAAQ","1964","Andy","20160714",0.96,15.32629108,14.85822964,-0.13492142,66.43309784,68.42036438,0.525814971,0.500070419,199.4014893,26.42595291,101.6211395,0.921031384,391.3711853,390.0226135,4.428236259,0.266076548,359.2230676
"CAAQ","1964","Andy","20160714",0.96,15.35188484,14.87478924,-0.199303718,66.48145294,68.5067749,0.524671458,0.498402052,149.6298523,25.14305878,101.6210175,0.938139305,391.1297913,390.0475159,3.445994882,0.272848758,365.9189054
"CAAQ","1964","Andy","20160714",0.96,15.38359737,14.85400963,-0.234916189,66.54497528,68.47386932,0.523411192,0.494264093,98.80290222,23.99965858,101.6201935,0.977849467,390.3358154,389.9630737,0.880386041,0.262007333,381.3251838
"CAAQ","1964","Andy","20160714",0.96,15.42789173,14.89704132,-0.267770867,66.48510742,68.44352722,0.525374796,0.496086494,76.12483215,25.75648117,101.6210632,0.984874994,390.2441711,389.9859314,0.454003265,0.266021469,384.087392
"CAAQ","1964","Andy","20160714",0.96,15.50243187,14.88934994,-0.273069652,66.46102142,68.31768799,0.525548873,0.491698954,49.79744339,24.56517982,101.6204834,1.010603022,389.8421631,390.0161133,-1.099536525,0.25513426,394.1514626
"CAAQ","1964","Andy","20160714",0.96,15.58140755,14.83701038,-0.280356725,66.58452606,68.35322571,0.520273513,0.47921843,20.94596481,24.69696808,101.6187286,1.021884125,389.4760437,389.8285217,-1.730618022,0.250403041,398.359578
"CAAQ","1964","Andy","20160714",0.96,15.6518774,14.86851215,-0.301725575,66.27241516,68.03861237,0.526085235,0.48278005,0.746452332,25.24871254,101.6212463,1.05224958,389.3249817,390.1636353,-3.506796045,0.249353283,410.5495212
"SAPU15","1966","Flash","20160714",4.974,12.41445351,15.19027042,2.339201163,72.21334839,87.84592438,0.313105601,0.461725586,2000.900024,139.9663849,101.6953278,0.834762403,410.0587158,390.0054626,13.49687306,0.384076265,325.5618973
"SAPU15","1966","Flash","20160714",4.974,12.53352547,14.84618568,1.543710588,71.84989929,87.43834686,0.297533333,0.419750677,1501.254883,140.2125092,101.6951981,0.860087619,409.3643799,390.5394897,12.62736888,0.429957864,335.8981797
"SAPU15","1966","Flash","20160714",4.974,13.25110245,14.84033108,1.258091674,68.90143585,82.57939911,0.347246634,0.432065724,1250.98584,146.694458,101.6936798,0.849365934,407.8497925,389.808136,12.12757615,0.378841678,331.0897517
"SAPU15","1966","Flash","20160714",4.974,13.73826408,14.80351162,0.931010489,67.07365417,79.59405518,0.377301573,0.434457781,1001.481262,128.5828705,101.695015,0.848949662,406.8632813,389.8754272,11.4169065,0.353516516,330.9846121
"SAPU15","1966","Flash","20160714",4.974,14.48240471,14.80129337,0.616202587,63.86708832,75.29440308,0.426057221,0.443346688,751.0830688,132.1885071,101.6907578,0.849317325,405.7495728,389.8577576,10.66831621,0.329618221,331.1129476
"SAPU15","1966","Flash","20160714",4.974,14.96111298,14.82410622,0.266284391,61.96860504,72.62663269,0.459774804,0.452288817,500.4181519,131.1027069,101.6912079,0.868105398,403.3377991,390.2189941,8.735851049,0.309018826,338.7512151
"SAPU15","1966","Flash","20160714",4.974,15.15455914,14.84061527,0.082528745,61.25130844,71.59951782,0.473529199,0.456316324,374.1077881,141.3944397,101.69207,0.889052849,400.8663025,390.1194153,7.074852181,0.300377411,346.8367775
"SAPU15","1966","Flash","20160714",4.974,15.42509842,14.88509083,-0.096638646,60.12757874,70.20279694,0.493829631,0.464052369,250.0188751,123.539444,101.6909485,0.914057234,397.8833923,389.782959,5.21701301,0.291903677,356.2839334
"SAPU15","1966","Flash","20160714",4.974,15.45089626,14.87586308,-0.164184199,60.02293015,69.87902069,0.498409455,0.46670161,200.8026886,143.4219208,101.6924591,0.928651214,396.9065552,390.3468933,4.141724149,0.28375298,362.4961162
"SAPU15","1966","Flash","20160714",4.974,15.48296833,14.89999676,-0.242398877,60.01819992,69.7230835,0.5017544,0.469561313,149.4411316,131.2087708,101.6906433,0.947628584,395.132782,390.4111328,2.854389507,0.277800506,369.9647488
"SAPU15","1966","Flash","20160714",4.974,15.51766682,14.9739809,-0.33397098,60.01399612,69.73612976,0.504842716,0.474710041,98.95834351,132.446701,101.6911087,0.976622776,392.4987488,390.4057922,1.002440239,0.275700564,381.2791885
"SAPU15","1966","Flash","20160714",4.974,15.41600609,14.9406147,-0.376763842,60.43465424,70.09384155,0.499046452,0.472773912,73.74352264,132.1885986,101.6912079,0.979281402,392.4994202,390.6599731,0.829875952,0.273066036,382.5660464
"SAPU15","1966","Flash","20160714",4.974,15.27605724,14.85775089,-0.405613784,61.02244186,70.48738098,0.490852424,0.467861363,50.89754868,148.4105072,101.6886673,0.99517273,390.5622559,390.142334,-0.155105643,0.267551331,388.2590116
"SAPU15","1966","Flash","20160714",4.974,15.35214138,14.85748863,-0.446824708,60.84134674,70.18946838,0.494250535,0.467034283,19.16700745,135.9824371,101.6883545,1.01348834,389.8233643,390.9924316,-1.27104172,0.265912376,396.2662704
"SAPU15","1966","Flash","20160714",4.974,15.66495609,14.81278038,-0.442404296,59.71738434,68.93526459,0.506670944,0.459664201,0.603650868,138.4075775,101.6861725,1.023889528,387.9733276,390.0853577,-1.936488309,0.272323826,399.4043128
